DATE,TIME,LAT,,LON,,POWER(V),TEMP(C),#FILES,MIC0 TYPE,MIC1 TYPE 
2024-Jan-23,00:41:00,-22.93806,s,50.84900,w,5.4,22.25,1,IN,IN 
2024-Jan-23,00:51:00,-22.93806,s,50.84900,w,5.4,22.25,1,IN,IN 
2024-Jan-23,01:01:00,-22.93806,s,50.84900,w,5.4,22.00,1,IN,IN 
2024-Jan-23,01:11:00,-22.93806,s,50.84900,w,5.4,22.00,1,IN,IN 
2024-Jan-23,01:21:00,-22.93806,s,50.84900,w,5.4,22.00,1,IN,IN 
2024-Jan-23,01:31:00,-22.93806,s,50.84900,w,5.4,22.00,1,IN,IN 
2024-Jan-23,01:41:00,-22.93806,s,50.84900,w,5.4,21.75,1,IN,IN 
2024-Jan-23,01:51:00,-22.93806,s,50.84900,w,5.4,21.75,1,IN,IN 
2024-Jan-23,02:01:00,-22.93806,s,50.84900,w,5.4,21.50,1,IN,IN 
2024-Jan-23,02:11:00,-22.93806,s,50.84900,w,5.4,21.50,1,IN,IN 
2024-Jan-23,02:21:00,-22.93806,s,50.84900,w,5.4,21.50,1,IN,IN 
2024-Jan-23,02:31:00,-22.93806,s,50.84900,w,5.4,21.25,1,IN,IN 
2024-Jan-23,02:41:00,-22.93806,s,50.84900,w,5.4,21.25,1,IN,IN 
2024-Jan-23,02:51:00,-22.93806,s,50.84900,w,5.4,21.25,1,IN,IN 
2024-Jan-23,03:01:00,-22.93806,s,50.84900,w,5.4,21.25,1,IN,IN 
2024-Jan-23,03:11:00,-22.93806,s,50.84900,w,5.4,21.00,1,IN,IN 
2024-Jan-23,03:21:00,-22.93806,s,50.84900,w,5.4,20.75,1,IN,IN 
2024-Jan-23,03:31:00,-22.93806,s,50.84900,w,5.4,20.75,1,IN,IN 
2024-Jan-23,03:41:00,-22.93806,s,50.84900,w,5.4,20.50,1,IN,IN 
2024-Jan-23,03:51:00,-22.93806,s,50.84900,w,5.4,20.50,1,IN,IN 
2024-Jan-23,04:01:00,-22.93806,s,50.84900,w,5.4,20.25,1,IN,IN 
2024-Jan-23,04:11:00,-22.93806,s,50.84900,w,5.4,20.25,1,IN,IN 
2024-Jan-23,04:21:00,-22.93806,s,50.84900,w,5.4,20.25,1,IN,IN 
2024-Jan-23,04:31:00,-22.93806,s,50.84900,w,5.4,20.25,1,IN,IN 
2024-Jan-23,04:41:00,-22.93806,s,50.84900,w,5.4,20.00,1,IN,IN 
2024-Jan-23,04:51:00,-22.93806,s,50.84900,w,5.4,20.25,1,IN,IN 
2024-Jan-23,05:01:00,-22.93806,s,50.84900,w,5.4,20.00,1,IN,IN 
2024-Jan-23,05:11:00,-22.93806,s,50.84900,w,5.4,20.00,1,IN,IN 
2024-Jan-23,05:21:00,-22.93806,s,50.84900,w,5.4,20.00,1,IN,IN 
2024-Jan-23,05:31:00,-22.93806,s,50.84900,w,5.4,20.00,1,IN,IN 
2024-Jan-23,05:41:00,-22.93806,s,50.84900,w,5.4,20.00,1,IN,IN 
2024-Jan-23,05:51:00,-22.93806,s,50.84900,w,5.4,20.00,1,IN,IN 
2024-Jan-23,06:01:00,-22.93806,s,50.84900,w,5.4,20.00,1,IN,IN 
2024-Jan-23,06:11:00,-22.93806,s,50.84900,w,5.4,19.75,1,IN,IN 
2024-Jan-23,06:21:00,-22.93806,s,50.84900,w,5.4,19.75,1,IN,IN 
2024-Jan-23,06:31:00,-22.93806,s,50.84900,w,5.4,19.75,1,IN,IN 
2024-Jan-23,06:41:00,-22.93806,s,50.84900,w,5.4,20.00,1,IN,IN 
2024-Jan-23,06:51:00,-22.93806,s,50.84900,w,5.4,19.75,1,IN,IN 
2024-Jan-23,07:01:00,-22.93806,s,50.84900,w,5.4,19.75,1,IN,IN 
2024-Jan-23,07:11:00,-22.93806,s,50.84900,w,5.4,19.75,1,IN,IN 
2024-Jan-23,07:21:00,-22.93806,s,50.84900,w,5.4,20.00,1,IN,IN 
2024-Jan-23,07:31:00,-22.93806,s,50.84900,w,5.4,19.75,1,IN,IN 
2024-Jan-23,07:41:00,-22.93806,s,50.84900,w,5.4,19.75,1,IN,IN 
2024-Jan-23,07:51:00,-22.93806,s,50.84900,w,5.4,20.00,1,IN,IN 
2024-Jan-23,08:01:00,-22.93806,s,50.84900,w,5.4,19.75,1,IN,IN 
2024-Jan-23,08:11:00,-22.93806,s,50.84900,w,5.4,20.00,1,IN,IN 
2024-Jan-23,08:21:00,-22.93806,s,50.84900,w,5.4,20.00,1,IN,IN 
2024-Jan-23,08:31:00,-22.93806,s,50.84900,w,5.4,20.00,1,IN,IN 
2024-Jan-23,08:41:00,-22.93806,s,50.84900,w,5.4,20.00,1,IN,IN 
2024-Jan-23,08:51:00,-22.93806,s,50.84900,w,5.4,20.25,1,IN,IN 
2024-Jan-23,09:01:00,-22.93806,s,50.84900,w,5.4,20.25,1,IN,IN 
2024-Jan-23,09:11:00,-22.93806,s,50.84900,w,5.4,20.25,1,IN,IN 
2024-Jan-23,09:21:00,-22.93806,s,50.84900,w,5.4,20.25,1,IN,IN 
2024-Jan-23,09:31:00,-22.93806,s,50.84900,w,5.4,20.50,1,IN,IN 
2024-Jan-23,09:41:00,-22.93806,s,50.84900,w,5.4,20.50,1,IN,IN 
2024-Jan-23,09:51:00,-22.93806,s,50.84900,w,5.4,20.50,1,IN,IN 
2024-Jan-23,10:01:00,-22.93806,s,50.84900,w,5.3,20.50,1,IN,IN 
2024-Jan-23,10:11:00,-22.93806,s,50.84900,w,5.4,20.75,1,IN,IN 
2024-Jan-23,10:21:00,-22.93806,s,50.84900,w,5.4,20.75,1,IN,IN 
2024-Jan-23,10:31:00,-22.93806,s,50.84900,w,5.4,21.00,1,IN,IN 
2024-Jan-23,10:41:00,-22.93806,s,50.84900,w,5.3,21.25,1,IN,IN 
2024-Jan-23,10:51:00,-22.93806,s,50.84900,w,5.4,21.25,1,IN,IN 
2024-Jan-23,11:01:00,-22.93806,s,50.84900,w,5.4,21.25,1,IN,IN 
2024-Jan-23,11:11:00,-22.93806,s,50.84900,w,5.4,21.25,1,IN,IN 
2024-Jan-23,11:21:00,-22.93806,s,50.84900,w,5.4,21.25,1,IN,IN 
2024-Jan-23,11:31:00,-22.93806,s,50.84900,w,5.4,21.50,1,IN,IN 
2024-Jan-23,11:41:00,-22.93806,s,50.84900,w,5.4,21.50,1,IN,IN 
2024-Jan-23,11:51:00,-22.93806,s,50.84900,w,5.4,21.25,1,IN,IN 
2024-Jan-23,12:01:00,-22.93806,s,50.84900,w,5.4,21.50,1,IN,IN 
2024-Jan-23,12:11:00,-22.93806,s,50.84900,w,5.4,21.50,1,IN,IN 
2024-Jan-23,12:21:00,-22.93806,s,50.84900,w,5.4,21.75,1,IN,IN 
2024-Jan-23,12:31:00,-22.93806,s,50.84900,w,5.4,21.75,1,IN,IN 
2024-Jan-23,12:41:00,-22.93806,s,50.84900,w,5.4,21.75,1,IN,IN 
2024-Jan-23,12:51:00,-22.93806,s,50.84900,w,5.4,21.50,1,IN,IN 
2024-Jan-23,13:01:00,-22.93806,s,50.84900,w,5.4,21.50,1,IN,IN 
2024-Jan-23,13:11:00,-22.93806,s,50.84900,w,5.4,21.75,1,IN,IN 
2024-Jan-23,13:21:00,-22.93806,s,50.84900,w,5.4,21.75,1,IN,IN 
2024-Jan-23,13:31:00,-22.93806,s,50.84900,w,5.3,21.75,1,IN,IN 
2024-Jan-23,13:41:00,-22.93806,s,50.84900,w,5.4,21.75,1,IN,IN 
2024-Jan-23,13:51:00,-22.93806,s,50.84900,w,5.4,21.75,1,IN,IN 
2024-Jan-23,14:01:00,-22.93806,s,50.84900,w,5.4,21.75,1,IN,IN 
2024-Jan-23,14:11:00,-22.93806,s,50.84900,w,5.4,21.75,1,IN,IN 
2024-Jan-23,14:21:00,-22.93806,s,50.84900,w,5.4,21.50,1,IN,IN 
2024-Jan-23,14:31:00,-22.93806,s,50.84900,w,5.4,21.50,1,IN,IN 
2024-Jan-23,14:41:00,-22.93806,s,50.84900,w,5.4,21.75,1,IN,IN 
2024-Jan-23,14:51:00,-22.93806,s,50.84900,w,5.4,21.75,1,IN,IN 
2024-Jan-23,15:01:00,-22.93806,s,50.84900,w,5.4,21.75,1,IN,IN 
2024-Jan-23,15:11:00,-22.93806,s,50.84900,w,5.4,22.00,1,IN,IN 
2024-Jan-23,15:21:00,-22.93806,s,50.84900,w,5.4,21.75,1,IN,IN 
2024-Jan-23,15:31:00,-22.93806,s,50.84900,w,5.4,22.00,1,IN,IN 
2024-Jan-23,15:41:00,-22.93806,s,50.84900,w,5.4,21.75,1,IN,IN 
2024-Jan-23,15:51:00,-22.93806,s,50.84900,w,5.4,22.00,1,IN,IN 
2024-Jan-23,16:01:00,-22.93806,s,50.84900,w,5.4,22.00,1,IN,IN 
2024-Jan-23,16:11:00,-22.93806,s,50.84900,w,5.4,22.00,1,IN,IN 
2024-Jan-23,16:21:00,-22.93806,s,50.84900,w,5.4,21.75,1,IN,IN 
2024-Jan-23,16:31:00,-22.93806,s,50.84900,w,5.3,21.75,1,IN,IN 
2024-Jan-23,16:41:00,-22.93806,s,50.84900,w,5.4,21.75,1,IN,IN 
2024-Jan-23,16:51:00,-22.93806,s,50.84900,w,5.4,22.00,1,IN,IN 
2024-Jan-23,17:01:00,-22.93806,s,50.84900,w,5.3,22.00,1,IN,IN 
2024-Jan-23,17:11:00,-22.93806,s,50.84900,w,5.4,22.00,1,IN,IN 
2024-Jan-23,17:21:00,-22.93806,s,50.84900,w,5.4,22.00,1,IN,IN 
2024-Jan-23,17:31:00,-22.93806,s,50.84900,w,5.3,21.75,1,IN,IN 
2024-Jan-23,17:41:00,-22.93806,s,50.84900,w,5.4,21.75,1,IN,IN 
2024-Jan-23,17:51:00,-22.93806,s,50.84900,w,5.4,22.00,1,IN,IN 
2024-Jan-23,18:01:00,-22.93806,s,50.84900,w,5.4,22.00,1,IN,IN 
2024-Jan-23,18:11:00,-22.93806,s,50.84900,w,5.4,21.75,1,IN,IN 
2024-Jan-23,18:21:00,-22.93806,s,50.84900,w,5.4,21.75,1,IN,IN 
2024-Jan-23,18:31:00,-22.93806,s,50.84900,w,5.4,21.75,1,IN,IN 
2024-Jan-23,18:41:00,-22.93806,s,50.84900,w,5.4,21.75,1,IN,IN 
2024-Jan-23,18:51:00,-22.93806,s,50.84900,w,5.4,21.75,1,IN,IN 
2024-Jan-23,19:01:00,-22.93806,s,50.84900,w,5.4,22.00,1,IN,IN 
2024-Jan-23,19:11:00,-22.93806,s,50.84900,w,5.4,21.75,1,IN,IN 
2024-Jan-23,19:21:00,-22.93806,s,50.84900,w,5.4,21.75,1,IN,IN 
2024-Jan-23,19:31:00,-22.93806,s,50.84900,w,5.4,21.75,1,IN,IN 
2024-Jan-23,19:41:00,-22.93806,s,50.84900,w,5.3,21.75,1,IN,IN 
2024-Jan-23,19:51:00,-22.93806,s,50.84900,w,5.4,21.75,1,IN,IN 
2024-Jan-23,20:01:00,-22.93806,s,50.84900,w,5.4,21.75,1,IN,IN 
2024-Jan-23,20:11:00,-22.93806,s,50.84900,w,5.3,21.75,1,IN,IN 
2024-Jan-23,20:21:00,-22.93806,s,50.84900,w,5.3,22.00,1,IN,IN 
2024-Jan-23,20:31:00,-22.93806,s,50.84900,w,5.4,21.75,1,IN,IN 
2024-Jan-23,20:41:00,-22.93806,s,50.84900,w,5.4,21.75,1,IN,IN 
2024-Jan-23,20:51:00,-22.93806,s,50.84900,w,5.4,21.75,1,IN,IN 
2024-Jan-23,21:01:00,-22.93806,s,50.84900,w,5.3,21.75,1,IN,IN 
2024-Jan-23,21:11:00,-22.93806,s,50.84900,w,5.4,21.75,1,IN,IN 
2024-Jan-23,21:21:00,-22.93806,s,50.84900,w,5.3,22.00,1,IN,IN 
2024-Jan-23,21:31:00,-22.93806,s,50.84900,w,5.3,21.75,1,IN,IN 
2024-Jan-23,21:41:00,-22.93806,s,50.84900,w,5.4,21.75,1,IN,IN 
2024-Jan-23,21:51:00,-22.93806,s,50.84900,w,5.4,21.75,1,IN,IN 
2024-Jan-23,22:01:00,-22.93806,s,50.84900,w,5.3,21.75,1,IN,IN 
2024-Jan-23,22:11:00,-22.93806,s,50.84900,w,5.4,21.75,1,IN,IN 
2024-Jan-23,22:21:00,-22.93806,s,50.84900,w,5.4,22.00,1,IN,IN 
2024-Jan-23,22:31:00,-22.93806,s,50.84900,w,5.4,21.75,1,IN,IN 
2024-Jan-23,22:41:00,-22.93806,s,50.84900,w,5.3,21.75,1,IN,IN 
2024-Jan-23,22:51:00,-22.93806,s,50.84900,w,5.4,21.25,1,IN,IN 
2024-Jan-23,23:01:00,-22.93806,s,50.84900,w,5.3,21.25,1,IN,IN 
2024-Jan-23,23:11:00,-22.93806,s,50.84900,w,5.4,21.00,1,IN,IN 
2024-Jan-23,23:21:00,-22.93806,s,50.84900,w,5.4,20.75,1,IN,IN 
2024-Jan-23,23:31:00,-22.93806,s,50.84900,w,5.4,20.50,1,IN,IN 
2024-Jan-23,23:41:00,-22.93806,s,50.84900,w,5.4,20.25,1,IN,IN 
2024-Jan-23,23:51:00,-22.93806,s,50.84900,w,5.4,20.00,1,IN,IN 
2024-Jan-24,00:01:00,-22.93806,s,50.84900,w,5.4,20.00,1,IN,IN 
2024-Jan-24,00:11:00,-22.93806,s,50.84900,w,5.3,20.00,1,IN,IN 
2024-Jan-24,00:21:00,-22.93806,s,50.84900,w,5.4,19.75,1,IN,IN 
2024-Jan-24,00:31:00,-22.93806,s,50.84900,w,5.4,19.75,1,IN,IN 
2024-Jan-24,00:41:00,-22.93806,s,50.84900,w,5.4,19.75,1,IN,IN 
2024-Jan-24,00:51:00,-22.93806,s,50.84900,w,5.4,19.50,1,IN,IN 
2024-Jan-24,01:01:00,-22.93806,s,50.84900,w,5.4,19.75,1,IN,IN 
2024-Jan-24,01:11:00,-22.93806,s,50.84900,w,5.4,19.75,1,IN,IN 
2024-Jan-24,01:21:00,-22.93806,s,50.84900,w,5.3,19.50,1,IN,IN 
2024-Jan-24,01:31:00,-22.93806,s,50.84900,w,5.4,19.25,1,IN,IN 
2024-Jan-24,01:41:00,-22.93806,s,50.84900,w,5.3,19.25,1,IN,IN 
2024-Jan-24,01:51:00,-22.93806,s,50.84900,w,5.4,19.25,1,IN,IN 
2024-Jan-24,02:01:00,-22.93806,s,50.84900,w,5.4,19.25,1,IN,IN 
2024-Jan-24,02:11:00,-22.93806,s,50.84900,w,5.4,19.25,1,IN,IN 
2024-Jan-24,02:21:00,-22.93806,s,50.84900,w,5.4,19.25,1,IN,IN 
2024-Jan-24,02:31:00,-22.93806,s,50.84900,w,5.4,19.00,1,IN,IN 
2024-Jan-24,02:41:00,-22.93806,s,50.84900,w,5.4,19.00,1,IN,IN 
2024-Jan-24,02:51:00,-22.93806,s,50.84900,w,5.4,19.00,1,IN,IN 
2024-Jan-24,03:01:00,-22.93806,s,50.84900,w,5.4,19.00,1,IN,IN 
2024-Jan-24,03:11:00,-22.93806,s,50.84900,w,5.3,18.75,1,IN,IN 
2024-Jan-24,03:21:00,-22.93806,s,50.84900,w,5.4,18.75,1,IN,IN 
2024-Jan-24,03:31:00,-22.93806,s,50.84900,w,5.4,18.75,1,IN,IN 
2024-Jan-24,03:41:00,-22.93806,s,50.84900,w,5.3,18.75,1,IN,IN 
2024-Jan-24,03:51:00,-22.93806,s,50.84900,w,5.3,18.75,1,IN,IN 
2024-Jan-24,04:01:00,-22.93806,s,50.84900,w,5.4,18.75,1,IN,IN 
2024-Jan-24,04:11:00,-22.93806,s,50.84900,w,5.3,18.50,1,IN,IN 
2024-Jan-24,04:21:00,-22.93806,s,50.84900,w,5.4,18.50,1,IN,IN 
2024-Jan-24,04:31:00,-22.93806,s,50.84900,w,5.4,18.25,1,IN,IN 
2024-Jan-24,04:41:00,-22.93806,s,50.84900,w,5.3,18.25,1,IN,IN 
2024-Jan-24,04:51:00,-22.93806,s,50.84900,w,5.4,18.00,1,IN,IN 
2024-Jan-24,05:01:00,-22.93806,s,50.84900,w,5.4,18.50,1,IN,IN 
2024-Jan-24,05:11:00,-22.93806,s,50.84900,w,5.3,18.50,1,IN,IN 
2024-Jan-24,05:21:00,-22.93806,s,50.84900,w,5.4,18.50,1,IN,IN 
2024-Jan-24,05:31:00,-22.93806,s,50.84900,w,5.4,18.25,1,IN,IN 
2024-Jan-24,05:41:00,-22.93806,s,50.84900,w,5.3,18.25,1,IN,IN 
2024-Jan-24,05:51:00,-22.93806,s,50.84900,w,5.4,18.25,1,IN,IN 
2024-Jan-24,06:01:00,-22.93806,s,50.84900,w,5.4,18.25,1,IN,IN 
2024-Jan-24,06:11:00,-22.93806,s,50.84900,w,5.4,18.50,1,IN,IN 
2024-Jan-24,06:21:00,-22.93806,s,50.84900,w,5.3,18.25,1,IN,IN 
2024-Jan-24,06:31:00,-22.93806,s,50.84900,w,5.4,18.50,1,IN,IN 
2024-Jan-24,06:41:00,-22.93806,s,50.84900,w,5.4,18.50,1,IN,IN 
2024-Jan-24,06:51:00,-22.93806,s,50.84900,w,5.4,18.50,1,IN,IN 
2024-Jan-24,07:01:00,-22.93806,s,50.84900,w,5.3,18.50,1,IN,IN 
2024-Jan-24,07:11:00,-22.93806,s,50.84900,w,5.4,18.75,1,IN,IN 
2024-Jan-24,07:21:00,-22.93806,s,50.84900,w,5.4,18.75,1,IN,IN 
2024-Jan-24,07:31:00,-22.93806,s,50.84900,w,5.3,19.00,1,IN,IN 
2024-Jan-24,07:41:00,-22.93806,s,50.84900,w,5.3,19.00,1,IN,IN 
2024-Jan-24,07:51:00,-22.93806,s,50.84900,w,5.3,19.25,1,IN,IN 
2024-Jan-24,08:01:00,-22.93806,s,50.84900,w,5.4,19.50,1,IN,IN 
2024-Jan-24,08:11:00,-22.93806,s,50.84900,w,5.4,19.75,1,IN,IN 
2024-Jan-24,08:21:00,-22.93806,s,50.84900,w,5.3,19.75,1,IN,IN 
2024-Jan-24,08:31:00,-22.93806,s,50.84900,w,5.3,20.00,1,IN,IN 
2024-Jan-24,08:41:00,-22.93806,s,50.84900,w,5.3,20.25,1,IN,IN 
2024-Jan-24,08:51:00,-22.93806,s,50.84900,w,5.3,20.50,1,IN,IN 
2024-Jan-24,09:01:00,-22.93806,s,50.84900,w,5.3,20.75,1,IN,IN 
2024-Jan-24,09:11:00,-22.93806,s,50.84900,w,5.3,21.00,1,IN,IN 
2024-Jan-24,09:21:00,-22.93806,s,50.84900,w,5.4,21.25,1,IN,IN 
2024-Jan-24,09:31:00,-22.93806,s,50.84900,w,5.3,21.75,1,IN,IN 
2024-Jan-24,09:41:00,-22.93806,s,50.84900,w,5.4,22.00,1,IN,IN 
2024-Jan-24,09:51:00,-22.93806,s,50.84900,w,5.4,22.25,1,IN,IN 
2024-Jan-24,10:01:00,-22.93806,s,50.84900,w,5.3,22.50,1,IN,IN 
2024-Jan-24,10:11:00,-22.93806,s,50.84900,w,5.3,22.75,1,IN,IN 
2024-Jan-24,10:21:00,-22.93806,s,50.84900,w,5.3,23.25,1,IN,IN 
2024-Jan-24,10:31:00,-22.93806,s,50.84900,w,5.3,23.50,1,IN,IN 
2024-Jan-24,10:41:00,-22.93806,s,50.84900,w,5.3,23.75,1,IN,IN 
2024-Jan-24,10:51:00,-22.93806,s,50.84900,w,5.4,24.00,1,IN,IN 
2024-Jan-24,11:01:00,-22.93806,s,50.84900,w,5.3,24.25,1,IN,IN 
2024-Jan-24,11:11:00,-22.93806,s,50.84900,w,5.3,24.25,1,IN,IN 
2024-Jan-24,11:21:00,-22.93806,s,50.84900,w,5.3,24.50,1,IN,IN 
2024-Jan-24,11:31:00,-22.93806,s,50.84900,w,5.3,24.75,1,IN,IN 
2024-Jan-24,11:41:00,-22.93806,s,50.84900,w,5.3,24.75,1,IN,IN 
2024-Jan-24,11:51:00,-22.93806,s,50.84900,w,5.4,24.75,1,IN,IN 
2024-Jan-24,12:01:00,-22.93806,s,50.84900,w,5.4,25.00,1,IN,IN 
2024-Jan-24,12:11:00,-22.93806,s,50.84900,w,5.3,25.25,1,IN,IN 
2024-Jan-24,12:21:00,-22.93806,s,50.84900,w,5.3,25.25,1,IN,IN 
2024-Jan-24,12:31:00,-22.93806,s,50.84900,w,5.3,25.25,1,IN,IN 
2024-Jan-24,12:41:00,-22.93806,s,50.84900,w,5.3,25.50,1,IN,IN 
2024-Jan-24,12:51:00,-22.93806,s,50.84900,w,5.3,25.75,1,IN,IN 
2024-Jan-24,13:01:00,-22.93806,s,50.84900,w,5.3,26.00,1,IN,IN 
2024-Jan-24,13:11:00,-22.93806,s,50.84900,w,5.4,26.25,1,IN,IN 
2024-Jan-24,13:21:00,-22.93806,s,50.84900,w,5.3,26.25,1,IN,IN 
2024-Jan-24,13:31:00,-22.93806,s,50.84900,w,5.3,26.50,1,IN,IN 
2024-Jan-24,13:41:00,-22.93806,s,50.84900,w,5.3,26.75,1,IN,IN 
2024-Jan-24,13:51:00,-22.93806,s,50.84900,w,5.4,26.75,1,IN,IN 
2024-Jan-24,14:01:00,-22.93806,s,50.84900,w,5.3,27.00,1,IN,IN 
2024-Jan-24,14:11:00,-22.93806,s,50.84900,w,5.3,27.00,1,IN,IN 
2024-Jan-24,14:21:00,-22.93806,s,50.84900,w,5.3,27.00,1,IN,IN 
2024-Jan-24,14:31:00,-22.93806,s,50.84900,w,5.4,27.00,1,IN,IN 
2024-Jan-24,14:41:00,-22.93806,s,50.84900,w,5.3,27.25,1,IN,IN 
2024-Jan-24,14:51:00,-22.93806,s,50.84900,w,5.3,27.50,1,IN,IN 
2024-Jan-24,15:01:00,-22.93806,s,50.84900,w,5.4,27.50,1,IN,IN 
2024-Jan-24,15:11:00,-22.93806,s,50.84900,w,5.4,27.75,1,IN,IN 
2024-Jan-24,15:21:00,-22.93806,s,50.84900,w,5.3,27.75,1,IN,IN 
2024-Jan-24,15:31:00,-22.93806,s,50.84900,w,5.4,27.75,1,IN,IN 
2024-Jan-24,15:41:00,-22.93806,s,50.84900,w,5.3,28.00,1,IN,IN 
2024-Jan-24,15:51:00,-22.93806,s,50.84900,w,5.3,28.00,1,IN,IN 
2024-Jan-24,16:01:00,-22.93806,s,50.84900,w,5.4,28.25,1,IN,IN 
2024-Jan-24,16:11:00,-22.93806,s,50.84900,w,5.3,28.25,1,IN,IN 
2024-Jan-24,16:21:00,-22.93806,s,50.84900,w,5.4,28.25,1,IN,IN 
2024-Jan-24,16:31:00,-22.93806,s,50.84900,w,5.4,28.25,1,IN,IN 
2024-Jan-24,16:41:00,-22.93806,s,50.84900,w,5.3,28.50,1,IN,IN 
2024-Jan-24,16:51:00,-22.93806,s,50.84900,w,5.3,28.50,1,IN,IN 
2024-Jan-24,17:01:00,-22.93806,s,50.84900,w,5.3,28.50,1,IN,IN 
2024-Jan-24,17:11:00,-22.93806,s,50.84900,w,5.3,28.25,1,IN,IN 
2024-Jan-24,17:21:00,-22.93806,s,50.84900,w,5.4,28.25,1,IN,IN 
2024-Jan-24,17:31:00,-22.93806,s,50.84900,w,5.3,28.25,1,IN,IN 
2024-Jan-24,17:41:00,-22.93806,s,50.84900,w,5.3,28.00,1,IN,IN 
2024-Jan-24,17:51:00,-22.93806,s,50.84900,w,5.3,28.00,1,IN,IN 
2024-Jan-24,18:01:00,-22.93806,s,50.84900,w,5.3,28.00,1,IN,IN 
2024-Jan-24,18:11:00,-22.93806,s,50.84900,w,5.3,28.00,1,IN,IN 
2024-Jan-24,18:21:00,-22.93806,s,50.84900,w,5.3,28.00,1,IN,IN 
2024-Jan-24,18:31:00,-22.93806,s,50.84900,w,5.3,27.75,1,IN,IN 
2024-Jan-24,18:41:00,-22.93806,s,50.84900,w,5.3,27.75,1,IN,IN 
2024-Jan-24,18:51:00,-22.93806,s,50.84900,w,5.3,27.50,1,IN,IN 
2024-Jan-24,19:01:00,-22.93806,s,50.84900,w,5.3,27.25,1,IN,IN 
2024-Jan-24,19:11:00,-22.93806,s,50.84900,w,5.3,27.00,1,IN,IN 
2024-Jan-24,19:21:00,-22.93806,s,50.84900,w,5.4,27.00,1,IN,IN 
2024-Jan-24,19:31:00,-22.93806,s,50.84900,w,5.4,26.50,1,IN,IN 
2024-Jan-24,19:41:00,-22.93806,s,50.84900,w,5.3,26.25,1,IN,IN 
2024-Jan-24,19:51:00,-22.93806,s,50.84900,w,5.3,26.25,1,IN,IN 
2024-Jan-24,20:01:00,-22.93806,s,50.84900,w,5.4,25.75,1,IN,IN 
2024-Jan-24,20:11:00,-22.93806,s,50.84900,w,5.3,25.00,1,IN,IN 
2024-Jan-24,20:21:00,-22.93806,s,50.84900,w,5.3,24.00,1,IN,IN 
2024-Jan-24,20:31:00,-22.93806,s,50.84900,w,5.3,23.25,1,IN,IN 
2024-Jan-24,20:41:00,-22.93806,s,50.84900,w,5.3,22.75,1,IN,IN 
2024-Jan-24,20:51:00,-22.93806,s,50.84900,w,5.3,22.75,1,IN,IN 
2024-Jan-24,21:01:00,-22.93806,s,50.84900,w,5.4,22.25,1,IN,IN 
2024-Jan-24,21:11:00,-22.93806,s,50.84900,w,5.3,22.00,1,IN,IN 
2024-Jan-24,21:21:00,-22.93806,s,50.84900,w,5.4,21.75,1,IN,IN 
2024-Jan-24,21:31:00,-22.93806,s,50.84900,w,5.4,21.25,1,IN,IN 
2024-Jan-24,21:41:00,-22.93806,s,50.84900,w,5.3,21.00,1,IN,IN 
2024-Jan-24,21:51:00,-22.93806,s,50.84900,w,5.3,20.50,1,IN,IN 
2024-Jan-24,22:01:00,-22.93806,s,50.84900,w,5.3,20.25,1,IN,IN 
2024-Jan-24,22:11:00,-22.93806,s,50.84900,w,5.3,20.00,1,IN,IN 
2024-Jan-24,22:21:00,-22.93806,s,50.84900,w,5.3,20.00,1,IN,IN 
2024-Jan-24,22:31:00,-22.93806,s,50.84900,w,5.3,19.75,1,IN,IN 
2024-Jan-24,22:41:00,-22.93806,s,50.84900,w,5.3,19.75,1,IN,IN 
2024-Jan-24,22:51:00,-22.93806,s,50.84900,w,5.3,19.50,1,IN,IN 
2024-Jan-24,23:01:00,-22.93806,s,50.84900,w,5.3,19.25,1,IN,IN 
2024-Jan-24,23:11:00,-22.93806,s,50.84900,w,5.4,19.25,1,IN,IN 
2024-Jan-24,23:21:00,-22.93806,s,50.84900,w,5.3,19.25,1,IN,IN 
2024-Jan-24,23:31:00,-22.93806,s,50.84900,w,5.3,19.00,1,IN,IN 
2024-Jan-24,23:41:00,-22.93806,s,50.84900,w,5.4,19.00,1,IN,IN 
2024-Jan-24,23:51:00,-22.93806,s,50.84900,w,5.3,19.00,1,IN,IN 
2024-Jan-25,00:01:00,-22.93806,s,50.84900,w,5.4,19.00,1,IN,IN 
2024-Jan-25,00:11:00,-22.93806,s,50.84900,w,5.3,18.75,1,IN,IN 
2024-Jan-25,00:21:00,-22.93806,s,50.84900,w,5.4,19.00,1,IN,IN 
2024-Jan-25,00:31:00,-22.93806,s,50.84900,w,5.3,19.00,1,IN,IN 
2024-Jan-25,00:41:00,-22.93806,s,50.84900,w,5.3,18.75,1,IN,IN 
2024-Jan-25,00:51:00,-22.93806,s,50.84900,w,5.3,19.00,1,IN,IN 
2024-Jan-25,01:01:00,-22.93806,s,50.84900,w,5.3,18.75,1,IN,IN 
2024-Jan-25,01:11:00,-22.93806,s,50.84900,w,5.4,18.75,1,IN,IN 
2024-Jan-25,01:21:00,-22.93806,s,50.84900,w,5.3,18.75,1,IN,IN 
2024-Jan-25,01:31:00,-22.93806,s,50.84900,w,5.3,18.75,1,IN,IN 
2024-Jan-25,01:41:00,-22.93806,s,50.84900,w,5.3,18.75,1,IN,IN 
2024-Jan-25,01:51:00,-22.93806,s,50.84900,w,5.3,18.75,1,IN,IN 
